x,y,z,theta,omega,Distance
-3.24,2.816,122.925,0.035,0.716,
5.207,4.217,191.883,0.035,0.681,
3.228,2.614,118.928,0.035,0.681,
-5.101,3.844,182.889,0.035,0.646,
3.177,2.394,113.931,0.035,0.646,
-5.918,4.144,206.874,0.035,0.611,
-3.345,2.342,116.929,0.035,0.611,
6.018,4.059,207.873,0.035,0.593,
-3.559,2.4,122.925,0.035,0.593,
-6.541,4.087,220.865,0.035,0.559,
3.433,2.145,115.929,0.035,0.559,
-7.012,4.048,231.859,0.035,0.524,
3.506,2.024,115.929,0.035,0.524,
7.241,3.85,234.857,0.035,0.489,
-3.698,1.966,119.927,0.035,0.489,
7.873,3.84,250.847,0.035,0.454,
3.576,1.744,113.931,0.035,0.454,
-8.382,3.909,264.839,0.035,0.436,
3.637,1.696,114.93,0.035,0.436,
-8.963,3.805,278.83,0.035,0.401,
-3.759,1.595,116.929,0.035,0.401,
9.481,3.639,290.823,0.035,0.367,
-3.812,1.463,116.929,0.035,0.367,
-13.694,4.715,414.747,0.035,0.332,
3.729,1.284,112.931,0.035,0.332,
-15.019,4.592,449.726,0.035,0.297,
3.972,1.214,118.928,0.035,0.297,
15.499,4.444,461.719,0.035,0.279,
-4.026,1.154,119.927,0.035,0.279,
15.78,3.934,465.716,0.035,0.244,
3.894,0.971,114.93,0.035,0.244,
-15.464,3.287,452.724,0.035,0.209,
4.096,0.871,119.927,0.035,0.209,
-15.466,2.727,449.726,0.035,0.175,
-4.331,0.764,125.923,0.035,0.175,
16.07,2.259,464.717,0.035,0.14,
-4.285,0.602,123.924,0.035,0.14,
-15.83,1.944,456.722,0.035,0.122,
4.572,0.561,131.92,0.035,0.122,
-16.097,1.408,462.718,0.035,0.087,
4.485,0.392,128.921,0.035,0.087,
15.858,0.831,454.723,0.035,0.052,
-4.566,0.239,130.92,0.035,0.052,
15.807,0.276,452.724,0.035,0.017,
4.746,0.083,135.917,0.035,0.017,
-31.39,0.0,448.904,0.07,0.0,
9.278,0.0,132.676,0.07,0.0,
31.479,2.754,451.897,0.07,0.087,
8.756,0.766,125.693,0.07,0.087,
-31.641,3.885,455.887,0.07,0.122,
8.724,1.071,125.693,0.07,0.122,
-31.9,5.052,461.872,0.07,0.157,
-8.406,1.331,121.703,0.07,0.157,
-8.381,1.478,121.703,0.07,0.175,
31.319,6.657,457.882,0.07,0.209,
8.324,1.769,121.703,0.07,0.209,
-30.864,7.695,454.889,0.07,0.244,
7.919,1.974,116.715,0.07,0.244,
-7.979,2.288,118.71,0.07,0.279,
-7.895,2.565,118.71,0.07,0.314,
-28.915,11.099,442.918,0.07,0.367,
-7.489,2.875,114.72,0.07,0.367,
-18.144,8.461,286.301,0.07,0.436,
7.397,3.449,116.715,0.07,0.436,
16.075,8.547,260.364,0.07,0.489,
-7.083,3.766,114.72,0.07,0.489,
7.068,4.081,116.715,0.07,0.524,
7.099,4.436,119.708,0.07,0.559,
-11.755,8.858,210.486,0.07,0.646,
6.741,5.08,120.705,0.07,0.646,
-6.505,5.268,119.708,0.07,0.681,
-6.528,5.675,123.698,0.07,0.716,
8.577,8.882,176.569,0.07,0.803,
-6.348,6.573,130.681,0.07,0.803,
5.521,7.885,137.664,0.07,0.96,
5.471,8.424,143.649,0.07,0.995,
-5.209,8.67,144.647,0.07,1.03,
-5.073,9.152,149.635,0.07,1.065,
-4.342,8.903,141.654,0.07,1.117,
-4.984,10.22,162.603,0.07,1.117,
2.998,8.706,131.678,0.07,1.239,
-3.793,11.015,166.593,0.07,1.239,
3.34,12.465,184.549,0.07,1.309,
-1.626,15.47,222.457,0.07,1.466,
0.604,17.289,247.396,0.07,1.536,
-3.257,13.063,192.53,0.07,1.815,
5.454,11.696,184.549,0.07,2.007,
-4.434,8.701,139.659,0.07,2.042,
-5.928,11.148,180.559,0.07,2.059,
-5.212,8.341,140.657,0.07,2.129,
6.765,10.826,182.554,0.07,2.129,
-7.138,10.583,182.554,0.07,2.164,
7.544,10.384,183.552,0.07,2.199,
-6.339,8.412,150.632,0.07,2.217,
6.453,7.969,146.642,0.07,2.251,
-4.667,4.506,92.773,0.07,2.374,
8.709,7.842,167.591,0.07,2.409,
10.334,8.074,187.542,0.07,2.478,
-6.651,5.197,120.705,0.07,2.478,
-11.116,7.218,189.537,0.07,2.566,
-11.35,7.37,193.527,0.07,2.566,
-11.001,5.605,176.569,0.07,2.67,
0.0,0.0,0.0,0.07,2.67,
-10.533,5.137,167.591,0.07,2.688,
0.0,0.0,0.0,0.07,2.688,
10.961,4.88,171.581,0.07,2.723,
-0.0,0.0,0.0,0.07,2.723,
10.219,4.129,157.615,0.07,2.758,
-0.0,0.0,0.0,0.07,2.758,
10.029,3.65,152.627,0.07,2.793,
0.0,0.0,0.0,0.07,2.793,
-9.885,3.212,148.637,0.07,2.827,
0.0,0.0,0.0,0.07,2.827,
-9.873,3.018,147.639,0.07,2.845,
0.0,0.0,0.0,0.07,2.845,
10.174,2.726,150.632,0.07,2.88,
-0.0,0.0,0.0,0.07,2.88,
9.923,2.291,145.644,0.07,2.915,
-0.0,0.0,0.0,0.07,2.915,
9.723,1.89,141.654,0.07,2.95,
0.0,0.0,0.0,0.07,2.95,
-9.99,1.582,144.647,0.07,2.985,
0.0,0.0,0.0,0.07,2.985,
-10.016,1.408,144.647,0.07,3.002,
0.0,0.0,0.0,0.07,3.002,
10.198,1.072,146.642,0.07,3.037,
-0.0,0.0,0.0,0.07,3.037,
9.673,0.676,138.661,0.07,3.072,
-0.0,0.0,0.0,0.07,3.072,
9.69,0.338,138.661,0.07,3.107,
0.0,0.0,0.0,0.07,3.107,
14.425,0.0,137.244,0.105,3.142,
0.0,0.0,0.0,0.105,3.142,
-14.73,0.514,140.228,0.105,3.107,
0.0,0.0,0.0,0.105,3.107,
-13.868,0.97,132.271,0.105,3.072,
0.0,0.0,0.0,0.105,3.072,
14.45,1.519,138.239,0.105,3.037,
-0.0,0.0,0.0,0.105,3.037,
14.595,2.051,140.228,0.105,3.002,
-0.0,0.0,0.0,0.105,3.002,
14.72,2.596,142.217,0.105,2.967,
0.0,0.0,0.0,0.105,2.967,
-14.263,2.772,138.239,0.105,2.95,
0.0,0.0,0.0,0.105,2.95,
-14.666,3.386,143.211,0.105,2.915,
0.0,0.0,0.0,0.105,2.915,
14.539,3.896,143.211,0.105,2.88,
-0.0,0.0,0.0,0.105,2.88,
14.994,4.584,149.178,0.105,2.845,
-0.0,0.0,0.0,0.105,2.845,
14.529,5.003,146.195,0.105,2.81,
-0.0,0.0,0.0,0.105,2.81,
-14.635,5.327,148.184,0.105,2.793,
0.0,0.0,0.0,0.105,2.793,
-14.828,5.991,152.162,0.105,2.758,
0.0,0.0,0.0,0.105,2.758,
15.374,6.845,160.118,0.105,2.723,
15.69,7.652,166.085,0.105,2.688,
16.613,8.833,179.014,0.105,2.653,
17.905,9.52,192.937,0.105,2.653,
-16.548,9.172,180.008,0.105,2.635,
17.645,9.781,191.943,0.105,2.635,
-17.27,11.215,195.921,0.105,2.566,
16.44,11.511,190.948,0.105,2.531,
15.584,10.912,181.003,0.105,2.531,
-16.529,12.456,196.915,0.105,2.496,
7.597,5.725,90.501,0.105,2.496,
15.614,13.102,193.932,0.105,2.443,
-7.527,6.316,93.485,0.105,2.443,
7.069,6.365,90.501,0.105,2.409,
-7.444,7.189,98.458,0.105,2.374,
-11.691,12.537,163.102,0.105,2.321,
7.343,7.874,102.436,0.105,2.321,
-11.315,13.017,164.096,0.105,2.286,
-12.55,14.437,181.998,0.105,2.286,
10.262,12.672,155.145,0.105,2.251,
9.688,12.856,153.156,0.105,2.217,
7.738,10.268,122.326,0.105,2.217,
-8.933,12.758,148.184,0.105,2.182,
10.972,15.669,181.998,0.105,2.182,
8.534,12.652,145.2,0.105,2.164,
8.143,13.031,146.195,0.105,2.129,
-10.247,16.399,183.987,0.105,2.129,
-7.683,13.307,146.195,0.105,2.094,
9.669,16.747,183.987,0.105,2.094,
-9.029,16.982,182.992,0.105,2.059,
6.644,13.623,144.206,0.105,2.025,
7.678,18.089,186.97,0.105,1.972,
3.112,10.852,107.408,0.105,1.85,
0.788,22.564,214.817,0.105,1.536,
-5.247,12.987,133.266,0.105,1.187,
5.991,14.828,152.162,0.105,1.187,
5.782,12.987,135.255,0.105,1.152,
7.017,13.198,142.217,0.105,1.082,
-7.145,12.891,140.228,0.105,1.065,
7.591,12.633,140.228,0.105,1.03,
-7.322,12.185,135.255,0.105,1.03,
-8.426,12.974,147.189,0.105,0.995,
8.533,10.169,126.304,0.105,0.873,
11.541,12.817,164.096,0.105,0.838,
12.126,12.557,166.085,0.105,0.803,
14.831,12.892,186.97,0.105,0.716,
-9.388,8.161,118.348,0.105,0.716,
-16.084,13.025,196.915,0.105,0.681,
9.504,7.696,116.359,0.105,0.681,
-10.018,7.549,119.343,0.105,0.646,
21.726,12.543,238.685,0.105,0.524,
-11.084,5.169,116.359,0.105,0.436,
27.326,11.599,282.444,0.105,0.401,
29.959,11.5,305.318,0.105,0.367,
-42.202,14.531,424.661,0.105,0.332,
-11.761,4.05,118.348,0.105,0.332,
50.029,8.821,483.338,0.105,0.175,
-50.203,7.056,482.343,0.105,0.14,
66.525,0.0,473.348,0.14,0.0,
-18.51,0.0,131.706,0.14,0.0,
67.071,1.171,477.309,0.14,0.017,
-18.646,0.325,132.696,0.14,0.017,
-66.99,3.511,477.309,0.14,0.052,
18.068,0.947,128.735,0.14,0.052,
-66.688,5.834,476.319,0.14,0.087,
66.996,8.226,480.28,0.14,0.122,
-16.991,2.086,121.803,0.14,0.122,
-66.668,10.559,480.28,0.14,0.157,
16.633,2.634,119.822,0.14,0.157,
16.584,2.924,119.822,0.14,0.175,
15.8,3.939,115.861,0.14,0.244,
65.954,18.912,488.202,0.14,0.279,
15.519,4.45,114.871,0.14,0.279,
62.342,20.256,466.416,0.14,0.314,
15.883,5.161,118.832,0.14,0.314,
58.295,20.072,438.689,0.14,0.332,
-15.396,5.301,115.861,0.14,0.332,
14.942,5.736,113.881,0.14,0.367,
-39.202,16.64,303.022,0.14,0.401,
37.083,17.292,291.139,0.14,0.436,
-14.632,6.823,114.871,0.14,0.436,
33.524,16.351,265.392,0.14,0.454,
14.26,6.955,112.891,0.14,0.454,
-32.564,17.315,262.421,0.14,0.489,
14.254,7.579,114.871,0.14,0.489,
29.65,17.118,243.606,0.14,0.524,
28.208,17.626,236.674,0.14,0.559,
13.691,8.555,114.871,0.14,0.559,
-26.422,17.822,226.771,0.14,0.593,
13.73,9.261,117.842,0.14,0.593,
-24.967,17.482,216.869,0.14,0.611,
-13.566,9.499,117.842,0.14,0.611,
-13.338,10.051,118.832,0.14,0.646,
-21.632,17.517,198.054,0.14,0.681,
-20.482,17.805,193.102,0.14,0.716,
19.136,17.844,186.17,0.14,0.75,
-18.12,17.499,179.239,0.14,0.768,
12.614,12.181,124.774,0.14,0.768,
-17.692,18.321,181.219,0.14,0.803,
12.181,12.614,124.774,0.14,0.803,
15.831,17.582,168.346,0.14,0.838,
-12.013,13.342,127.745,0.14,0.838,
14.761,17.591,163.394,0.14,0.873,
-11.719,13.966,129.725,0.14,0.873,
-13.709,17.547,158.443,0.14,0.908,
13.317,17.673,157.453,0.14,0.925,
12.772,18.241,158.443,0.14,0.96,
-11.096,15.847,137.647,0.14,0.96,
-11.37,17.508,148.54,0.14,0.995,
10.839,16.691,141.608,0.14,0.995,
-10.68,17.775,147.55,0.14,1.03,
9.784,17.65,143.589,0.14,1.065,
-10.121,18.259,148.54,0.14,1.065,
-9.213,17.326,139.628,0.14,1.082,
9.801,18.432,148.54,0.14,1.082,
-8.724,17.888,141.608,0.14,1.117,
8.151,18.308,142.599,0.14,1.152,
-9.284,20.851,162.404,0.14,1.152,
7.09,17.549,134.676,0.14,1.187,
-6.569,18.048,136.657,0.14,1.222,
8.282,22.756,172.307,0.14,1.222,
-5.936,17.238,129.725,0.14,1.239,
-8.065,23.423,176.268,0.14,1.239,
5.412,17.701,131.706,0.14,1.274,
-4.719,17.61,129.725,0.14,1.309,
6.628,24.735,182.209,0.14,1.309,
-4.133,17.9,130.715,0.14,1.344,
3.505,18.033,130.715,0.14,1.379,
-5.338,27.46,199.044,0.14,1.379,
2.874,18.145,130.715,0.14,1.414,
4.594,29.004,208.947,0.14,1.414,
-2.557,18.192,130.715,0.14,1.431,
4.087,29.08,208.947,0.14,1.431,
1.877,17.855,127.745,0.14,1.466,
-3.346,31.834,227.762,0.14,1.466,
1.243,17.771,126.754,0.14,1.501,
2.213,31.654,225.781,0.14,1.501,
-0.636,18.221,129.725,0.14,1.536,
1.205,34.494,245.586,0.14,1.536,
-0.0,18.093,128.735,0.14,1.571,
-0.0,37.298,265.392,0.14,1.571,
-0.306,17.533,124.774,0.14,1.588,
0.653,37.432,266.382,0.14,1.588,
0.932,17.79,126.754,0.14,1.623,
-2.163,41.278,294.11,0.14,1.623,
-3.784,43.257,308.964,0.14,1.658,
-2.171,17.681,126.754,0.14,1.693,
-2.809,17.732,127.745,0.14,1.728,
-4.245,26.805,193.102,0.14,1.728,
3.069,17.406,125.764,0.14,1.745,
-4.713,26.726,193.102,0.14,1.745,
-3.704,17.425,126.754,0.14,1.78,
5.556,26.137,190.131,0.14,1.78,
-4.276,17.15,125.764,0.14,1.815,
6.431,25.792,189.141,0.14,1.815,
5.064,17.659,130.715,0.14,1.85,
-7.404,25.82,191.122,0.14,1.85,
5.634,17.339,129.725,0.14,1.885,
8.214,25.281,189.141,0.14,1.885,
-5.936,17.238,129.725,0.14,1.902,
8.518,24.739,186.17,0.14,1.902,
6.633,17.281,131.706,0.14,1.937,
7.45,17.551,135.667,0.14,1.972,
10.06,23.7,183.2,0.14,1.972,
-8.058,17.28,135.667,0.14,2.007,
10.822,23.209,182.209,0.14,2.007,
-8.403,16.493,131.706,0.14,2.042,
-11.563,22.693,181.219,0.14,2.042,
9.343,17.572,141.608,0.14,2.059,
-12.022,22.61,182.209,0.14,2.059,
12.734,22.057,181.219,0.14,2.094,
13.496,21.599,181.219,0.14,2.129,
12.352,17.002,149.53,0.14,2.199,
-12.396,16.45,146.56,0.14,2.217,
15.244,20.229,180.229,0.14,2.217,
-12.963,16.007,146.56,0.14,2.251,
-9.897,12.222,111.9,0.14,2.251,
-9.313,10.714,101.007,0.14,2.286,
-14.997,16.082,156.462,0.14,2.321,
9.681,10.382,101.007,0.14,2.321,
-16.041,16.041,161.414,0.14,2.356,
9.546,9.546,96.056,0.14,2.356,
17.119,16.532,169.336,0.14,2.374,
-9.11,8.798,90.114,0.14,2.374,
17.996,16.204,172.307,0.14,2.409,
9.515,8.567,91.105,0.14,2.409,
-17.484,14.671,162.404,0.14,2.443,
9.595,8.051,89.124,0.14,2.443,
20.289,15.851,183.2,0.14,2.478,
-9.322,7.283,84.173,0.14,2.478,
22.068,16.034,194.093,0.14,2.513,
15.988,11.616,140.618,0.14,2.513,
-22.801,15.965,198.054,0.14,2.531,
21.547,15.087,187.161,0.14,2.531,
23.111,15.008,196.073,0.14,2.566,
-22.644,14.705,192.112,0.14,2.566,
23.024,13.834,191.122,0.14,2.601,
-23.143,13.906,192.112,0.14,2.601,
-23.249,12.887,189.141,0.14,2.635,
24.588,13.629,200.034,0.14,2.635,
-23.685,12.068,189.141,0.14,2.67,
22.766,11.104,180.229,0.14,2.688,
-24.642,12.019,195.083,0.14,2.688,
22.377,9.963,174.287,0.14,2.723,
24.284,10.812,189.141,0.14,2.723,
-22.582,9.124,173.297,0.14,2.758,
0.0,0.0,0.0,0.14,2.758,
-21.971,7.997,166.365,0.14,2.793,
-0.0,0.0,0.0,0.14,2.793,
21.443,6.967,160.423,0.14,2.827,
-0.0,0.0,0.0,0.14,2.827,
21.029,6.429,156.462,0.14,2.845,
-0.0,0.0,0.0,0.14,2.845,
-22.181,5.943,163.394,0.14,2.88,
0.0,0.0,0.0,0.14,2.88,
-21.29,4.915,155.472,0.14,2.915,
0.0,0.0,0.0,0.14,2.915,
-21.449,4.169,155.472,0.14,2.95,
-0.0,0.0,0.0,0.14,2.95,
21.444,3.396,154.482,0.14,2.985,
-0.0,0.0,0.0,0.14,2.985,
21.086,2.963,151.511,0.14,3.002,
-0.0,0.0,0.0,0.14,3.002,
-21.177,2.226,151.511,0.14,3.037,
0.0,0.0,0.0,0.14,3.037,
-20.825,1.456,148.54,0.14,3.072,
0.0,0.0,0.0,0.14,3.072,
-21.281,0.743,151.511,0.14,3.107,
-0.0,0.0,0.0,0.14,3.107,
-27.089,0.0,153.63,0.175,3.142,
27.073,0.945,153.63,0.175,3.107,
-0.0,0.0,0.0,0.175,3.107,
-0.0,0.0,0.0,0.175,3.072,
-26.423,2.777,150.676,0.175,3.037,
0.0,0.0,0.0,0.175,3.037,
0.0,0.0,0.0,0.175,3.002,
-26.849,4.734,154.615,0.175,2.967,
-0.0,0.0,0.0,0.175,2.967,
25.739,5.003,148.706,0.175,2.95,
-0.0,0.0,0.0,0.175,2.95,
25.887,5.977,150.676,0.175,2.915,
-0.0,0.0,0.0,0.175,2.915,
-26.669,7.146,156.584,0.175,2.88,
0.0,0.0,0.0,0.175,2.88,
0.0,0.0,0.0,0.175,2.845,
-26.106,8.989,156.584,0.175,2.81,
-0.0,0.0,0.0,0.175,2.81,
26.727,10.798,163.478,0.175,2.758,
-27.444,12.219,170.372,0.175,2.723,
0.0,0.0,0.0,0.175,2.723,
-27.469,13.398,173.326,0.175,2.688,
0.0,0.0,0.0,0.175,2.688,
27.905,14.837,179.235,0.175,2.653,
-0.0,0.0,0.0,0.175,2.653,
27.945,15.49,181.205,0.175,2.635,
-0.0,0.0,0.0,0.175,2.635,
-27.239,16.367,180.22,0.175,2.601,
0.0,0.0,0.0,0.175,2.601,
-28.107,18.253,190.068,0.175,2.566,
0.0,0.0,0.0,0.175,2.566,
13.655,9.562,94.542,0.175,2.531,
27.736,20.901,196.962,0.175,2.496,
-12.343,9.301,87.648,0.175,2.496,
-27.23,21.275,195.977,0.175,2.478,
12.315,9.622,88.633,0.175,2.478,
-25.54,21.431,189.083,0.175,2.443,
12.504,10.492,92.572,0.175,2.443,
24.39,21.961,186.129,0.175,2.409,
-12.517,11.271,95.526,0.175,2.409,
22.484,21.713,177.265,0.175,2.374,
-12.241,11.821,96.511,0.175,2.374,
-20.506,21.235,167.417,0.175,2.339,
12.063,12.491,98.481,0.175,2.339,
-12.672,13.589,105.374,0.175,2.321,
18.57,21.362,160.524,0.175,2.286,
-21.076,24.245,182.189,0.175,2.286,
-17.376,21.457,156.584,0.175,2.251,
19.998,24.696,180.22,0.175,2.251,
-16.094,21.357,151.66,0.175,2.217,
-18.127,25.888,179.235,0.175,2.182,
14.565,21.594,147.721,0.175,2.164,
-13.895,22.237,148.706,0.175,2.129,
-12.676,21.956,143.782,0.175,2.094,
11.739,22.078,141.812,0.175,2.059,
-15.326,28.825,185.144,0.175,2.059,
-10.581,21.694,136.888,0.175,2.025,
14.235,29.186,184.159,0.175,2.025,
10.201,21.876,136.888,0.175,2.007,
-13.723,29.43,184.159,0.175,2.007,
9.431,22.218,136.888,0.175,1.972,
-12.891,30.37,187.113,0.175,1.972,
-8.463,22.048,133.934,0.175,1.937,
11.699,30.478,185.144,0.175,1.937,
-7.406,21.509,129.01,0.175,1.902,
-10.742,31.196,187.113,0.175,1.902,
6.702,21.92,129.995,0.175,1.868,
-9.849,32.216,191.053,0.175,1.868,
-6.222,21.7,128.025,0.175,1.85,
9.238,32.216,190.068,0.175,1.85,
-5.587,22.409,130.979,0.175,1.815,
8.192,32.856,192.038,0.175,1.815,
4.693,22.081,128.025,0.175,1.78,
-11.661,54.863,318.093,0.175,1.78,
3.95,22.402,129.01,0.175,1.745,
9.257,52.5,302.336,0.175,1.745,
-3.118,22.183,127.04,0.175,1.71,
6.888,49.008,280.67,0.175,1.71,
-2.688,21.889,125.071,0.175,1.693,
-5.841,47.57,271.807,0.175,1.693,
1.952,22.315,127.04,0.175,1.658,
-3.768,43.074,245.217,0.175,1.658,
-1.136,21.676,123.101,0.175,1.623,
2.181,41.618,236.354,0.175,1.623,
-0.691,39.586,224.536,0.175,1.588,
-0.388,22.224,126.055,0.175,1.553,
0.655,37.502,212.718,0.175,1.553,
0.788,22.561,128.025,0.175,1.536,
-1.285,36.791,208.779,0.175,1.536,
1.563,22.346,127.04,0.175,1.501,
-2.386,34.125,194.007,0.175,1.501,
2.342,22.278,127.04,0.175,1.466,
3.539,33.676,192.038,0.175,1.466,
-3.045,21.667,124.086,0.175,1.431,
-4.471,31.812,182.189,0.175,1.431,
4.01,22.744,130.979,0.175,1.396,
-5.639,31.979,184.159,0.175,1.396,
4.208,21.648,125.071,0.175,1.379,
6.196,31.876,184.159,0.175,1.379,
-5.078,21.996,128.025,0.175,1.344,
7.031,30.456,177.265,0.175,1.344,
5.798,21.637,127.04,0.175,1.309,
-7.64,28.514,167.417,0.175,1.309,
6.651,21.754,129.01,0.175,1.274,
-8.377,27.4,162.493,0.175,1.274,
-7.576,22.001,131.964,0.175,1.239,
9.045,26.27,157.569,0.175,1.239,
8.137,22.355,134.919,0.175,1.222,
-9.206,25.292,152.645,0.175,1.222,
8.847,21.897,133.934,0.175,1.187,
-9.823,24.312,148.706,0.175,1.187,
-9.676,21.733,134.919,0.175,1.152,
10.382,23.319,144.767,0.175,1.152,
11.038,22.631,142.797,0.175,1.117,
10.924,20.545,131.964,0.175,1.082,
-11.413,21.465,137.873,0.175,1.082,
-11.954,21.566,139.843,0.175,1.065,
11.786,21.263,137.873,0.175,1.065,
-13.058,21.731,143.782,0.175,1.03,
12.342,20.541,135.903,0.175,1.03,
-13.997,21.554,145.752,0.175,0.995,
-12.673,19.515,131.964,0.175,0.995,
15.338,21.906,151.66,0.175,0.96,
-12.848,18.35,127.04,0.175,0.96,
-16.303,21.634,153.63,0.175,0.925,
13.377,17.751,126.055,0.175,0.925,
16.892,21.62,155.6,0.175,0.908,
-13.684,17.515,126.055,0.175,0.908,
17.859,21.284,157.569,0.175,0.873,
-14.176,16.894,125.071,0.175,0.873,
-18.94,21.034,160.524,0.175,0.838,
14.64,16.26,124.086,0.175,0.838,
-20.145,20.86,164.463,0.175,0.803,
15.078,15.614,123.101,0.175,0.803,
22.484,21.713,177.265,0.175,0.768,
-15.114,14.596,119.162,0.175,0.768,
23.495,21.909,182.189,0.175,0.75,
15.24,14.211,118.177,0.175,0.75,
-24.114,20.962,181.205,0.175,0.716,
15.333,13.329,115.223,0.175,0.716,
26.45,21.419,193.022,0.175,0.681,
-16.059,13.004,117.192,0.175,0.681,
27.459,20.692,194.992,0.175,0.646,
16.087,12.122,114.238,0.175,0.646,
-30.725,21.514,212.718,0.175,0.611,
16.358,11.454,113.253,0.175,0.611,
32.391,21.848,221.582,0.175,0.593,
-16.555,11.167,113.253,0.175,0.593,
34.165,21.349,228.475,0.175,0.559,
-17.23,10.766,115.223,0.175,0.559,
-36.242,20.925,237.339,0.175,0.524,
17.294,9.985,113.253,0.175,0.524,
-37.411,19.892,240.293,0.175,0.489,
-17.785,9.457,114.238,0.175,0.489,
39.175,19.107,247.187,0.175,0.454,
43.751,20.402,273.777,0.175,0.436,
18.413,8.586,115.223,0.175,0.436,
-44.756,18.998,275.746,0.175,0.401,
18.222,7.735,112.268,0.175,0.401,
51.39,19.727,312.184,0.175,0.367,
-18.805,7.219,114.238,0.175,0.367,
19.538,6.728,117.192,0.175,0.332,
-79.709,24.37,472.708,0.175,0.297,
19.263,5.889,114.238,0.175,0.297,
-80.122,22.975,472.708,0.175,0.279,
-19.864,5.696,117.192,0.175,0.279,
83.234,20.753,486.495,0.175,0.244,
-20.556,5.125,120.147,0.175,0.244,
-82.889,17.619,480.586,0.175,0.209,
20.552,4.369,119.162,0.175,0.209,
-83.624,14.745,481.571,0.175,0.175,
21.034,3.709,121.131,0.175,0.175,
83.744,11.769,479.601,0.175,0.14,
-21.323,2.997,122.116,0.175,0.14,
-83.764,10.285,478.617,0.175,0.122,
21.544,2.645,123.101,0.175,0.122,
-84.591,7.401,481.571,0.175,0.087,
21.796,1.907,124.086,0.175,0.087,
83.931,4.399,476.647,0.175,0.052,
-22.89,1.2,129.995,0.175,0.052,
83.512,1.458,473.693,0.175,0.017,
-99.798,0.0,469.511,0.209,0.0,
28.276,0.0,133.028,0.209,0.0,
-100.822,1.76,474.402,0.209,0.017,
-27.648,0.483,130.094,0.209,0.017,
100.491,5.267,473.423,0.209,0.052,
-26.784,1.404,126.181,0.209,0.052,
99.625,8.716,470.489,0.209,0.087,
25.476,2.229,120.312,0.209,0.087,
-100.498,12.34,476.358,0.209,0.122,
25.589,3.142,121.29,0.209,0.122,
100.417,15.905,478.314,0.209,0.157,
-25.258,4.001,120.312,0.209,0.157,
100.329,17.691,479.292,0.209,0.175,
-24.98,4.405,119.334,0.209,0.175,
-100.261,21.311,482.227,0.209,0.209,
24.404,5.187,117.378,0.209,0.209,
-99.859,24.898,484.183,0.209,0.244,
23.603,5.885,114.443,0.209,0.244,
99.129,28.425,485.161,0.209,0.279,
-23.783,6.82,116.4,0.209,0.279,
-92.145,29.94,455.817,0.209,0.314,
23.135,7.517,114.443,0.209,0.314,
-87.283,30.054,434.298,0.209,0.332,
-22.607,7.784,112.487,0.209,0.332,
83.464,32.039,420.603,0.209,0.367,
-22.71,8.718,114.443,0.209,0.367,
58.755,24.94,300.291,0.209,0.401,
-55.587,25.921,288.554,0.209,0.436,
21.858,10.193,113.465,0.209,0.436,
52.137,25.429,272.903,0.209,0.454,
-21.864,10.664,114.443,0.209,0.454,
48.647,25.866,259.209,0.209,0.489,
20.928,11.127,111.509,0.209,0.489,
44.294,25.573,240.624,0.209,0.524,
-42.317,26.442,234.755,0.209,0.559,
20.453,12.78,113.465,0.209,0.559,
40.161,27.089,227.908,0.209,0.593,
-20.167,13.603,114.443,0.209,0.593,
37.639,26.355,216.171,0.209,0.611,
20.267,14.191,116.4,0.209,0.611,
-36.862,27.778,217.149,0.209,0.646,
32.477,26.299,196.608,0.209,0.681,
30.598,26.598,190.739,0.209,0.716,
-19.3,16.777,120.312,0.209,0.716,
19.007,17.724,122.268,0.209,0.75,
26.622,25.708,174.11,0.209,0.768,
-18.695,18.053,122.268,0.209,0.768,
25.853,26.771,175.088,0.209,0.803,
-18.487,19.144,125.203,0.209,0.803,
17.668,19.623,124.225,0.209,0.838,
-22.185,26.439,162.373,0.209,0.873,
-17.507,20.864,128.137,0.209,0.873,
20.609,26.378,157.482,0.209,0.908,
-16.896,21.626,129.115,0.209,0.908,
19.895,26.401,155.525,0.209,0.925,
17.267,22.914,134.984,0.209,0.925,
-18.842,26.909,154.547,0.209,0.96,
-16.457,23.503,134.984,0.209,0.96,
17.552,27.027,151.613,0.209,0.995,
16.169,26.91,147.7,0.209,1.03,
15.955,26.554,145.744,0.209,1.03,
15.22,27.458,147.7,0.209,1.065,
-14.251,26.802,142.81,0.209,1.082,
-14.544,27.353,145.744,0.209,1.082,
13.033,26.722,139.875,0.209,1.117,
14.309,29.339,153.569,0.209,1.117,
-11.839,26.591,136.941,0.209,1.152,
13.361,30.01,154.547,0.209,1.152,
-10.748,26.603,134.984,0.209,1.187,
-13.007,32.193,163.351,0.209,1.187,
9.387,25.789,129.115,0.209,1.222,
-12.373,33.995,170.198,0.209,1.222,
8.935,25.949,129.115,0.209,1.239,
11.778,34.206,170.198,0.209,1.239,
-8.085,26.444,130.094,0.209,1.274,
11.124,36.385,179.001,0.209,1.274,
6.942,25.907,126.181,0.209,1.309,
-10.063,37.555,182.914,0.209,1.309,
6.174,26.741,129.115,0.209,1.344,
8.793,38.086,183.892,0.209,1.344,
-5.316,27.348,131.072,0.209,1.379,
7.974,41.022,196.608,0.209,1.379,
4.196,26.49,126.181,0.209,1.414,
-6.472,40.865,194.651,0.209,1.414,
